KaiinID,AuctionID
184531,774576
184531,3107500
260882,1216229
260882,3340776
260882,1509213
260882,1557479
260882,953804
260882,598161
260882,418761
260882,4043656
260882,501495
260882,49531
260882,3662332
260882,605106
260882,867606
260882,940202
260882,1079535
260882,1430038
260882,1795113
260882,1932578
260882,2066078
260882,2687204
89036,563151
89036,3554380
89036,4052027
89036,1124170
89036,243503
89036,416848
89036,2865802
89036,1014007
89036,1665626
89036,3036805
89036,1544082
89036,639931
89036,2723524
89036,2979681
89036,2240073
89036,697252
89036,2465763
89036,4033934
89036,3458844
89036,116574
149935,159177
149935,4106186
149935,3730978
149935,1606759
149935,699716
149935,1530308
149935,1566468
149935,2870013
149935,3016978
149935,1239856
149935,1311131
149935,3852333
149935,1490535
149935,272928
149935,2812137
149935,1233143
149935,340805
149935,2535612
149935,1124403
149935,1731817
5236,1178545
5236,4007425
5236,2576559
5236,1481194
5236,583848
5236,2792569
5236,3574594
5236,2697370
5236,311412
5236,2826244
5236,132481
5236,2911859
5236,236976
5236,3729077
5236,262992
5236,570864
5236,1544212
5236,2481832
5236,1130153
5236,4014962
8713,3481942
8713,1761236
8713,2085030
8713,2202134
8713,15601
8713,340713
8713,815295
8713,1982928
8713,1238014
8713,1659131
8713,2796321
8713,4085860
8713,2044887
8713,1571094
8713,632518
8713,1092831
8713,1287443
8713,823002
8713,74084
8713,384361
34304,582825
34304,1906028
34304,159866
34304,756872
34304,1377345
34304,1771049
34304,3993209
34304,1913136
34304,1213758
34304,1696281
34304,3057284
34304,698972
34304,3084946
34304,2495037
34304,4007646
34304,653073
34304,393471
34304,1797455
34304,2556873
34304,2664669
64501,830857
64501,788318
64501,1017671
64501,3993121
64501,2851256
64501,3867534
64501,1995065
64501,2381942
64501,3681727
64501,3463182
64501,779377
64501,1428648
64501,3948714
64501,2290396
64501,3274720
64501,78023
64501,2620208
64501,3881112
64501,579265
64501,546168
64910,770493
64910,1550412
64910,2081887
64910,386335
64910,1716571
64910,2176866
64910,3786403
64910,2325839
64910,450759
64910,3715333
64910,668232
64910,3278633
64910,1357642
64910,2514160
64910,678979
64910,903056
64910,1466630
64910,2119132
64910,1951546
64910,1368853
83392,2077489
83392,2089701
83392,1539556
83392,224504
83392,669976
83392,3396558
83392,152433
83392,3337574
83392,1880279
83392,1815646
83392,775469
83392,2775950
83392,2049661
83392,3720915
83392,4044297
83392,3912581
83392,2013400
83392,1281683
83392,774576
83392,3107500
95788,3963252
95788,584684
95788,987541
95788,119880
95788,3766835
95788,1175681
95788,334615
95788,1935697
95788,457528
95788,649538
95788,2544400
95788,1316082
95788,649562
95788,2345999
95788,2744389
95788,3483791
95788,1281958
95788,3387625
95788,3902383
95788,377189
129393,2375275
129393,3251835
129393,3544150
129393,240278
129393,712626
129393,3240886
129393,1386558
129393,4044826
129393,1107365
129393,2231542
129393,1719047
129393,1463379
129393,719728
129393,1033331
129393,2484110
129393,1671084
129393,441595
129393,3627851
129393,2227230
129393,2917814
139288,3715112
139288,838321
139288,2024763
139288,1008275
139288,3273603
139288,1307414
139288,2529943
139288,3836517
139288,1088117
139288,3175340
139288,2396513
139288,2837990
139288,1096164
139288,3313985
139288,2092173
139288,926624
139288,1200512
139288,3081592
139288,3553237
139288,3999950
142740,2414658
142740,2318422
142740,893953
142740,552168
142740,2390380
142740,239308
142740,341841
142740,854055
142740,2071269
142740,621965
142740,986284
142740,758908
142740,152433
142740,3337574
142740,1880279
142740,1815646
142740,775469
142740,2775950
142740,2049661
142740,3720915
227746,3871217
227746,2033143
227746,480584
227746,253947
227746,2832270
227746,459194
227746,3553208
227746,4085749
227746,3251835
227746,658101
227746,3410792
227746,2237690
227746,1258477
227746,3161771
227746,2323585
227746,316074
227746,2026867
227746,2885770
227746,3853632
227746,2108144
247745,210802
247745,1437495
247745,1935955
247745,937893
247745,3817024
247745,134827
247745,759126
247745,1776740
247745,2772910
247745,2472101
247745,2819796
247745,3168824
247745,141903
247745,3680355
247745,2864578
247745,1764285
247745,1306144
247745,730335
247745,1937504
247745,1074260
135702,3127300
135702,2554972
135702,425386
135702,324269
135702,3642647
135702,1115113
135702,1132159
135702,1888188
135702,410155
135702,3511518
135702,2200562
135702,3881987
135702,3852293
135702,1973728
135702,2818678
135702,4049894
135702,127151
135702,1138142
135702,3315968
135702,2049124
145056,735507
145056,1368160
145056,1588660
145056,1608581
145056,3453020
145056,3327948
145056,1722092
145056,3638329
145056,809990
145056,943216
145056,381883
145056,1430387
145056,3124770
145056,489873
145056,1331130
145056,3519645
145056,3631751
145056,1382020
145056,2895677
145056,1923228
37183,1449866
37183,3532863
37183,1942385
37183,1833045
37183,1239066
37183,2516970
37183,1332886
37183,2265776
37183,1025717
37183,4062469
37183,641431
37183,3623595
37183,1042539
37183,1025417
37183,3467347
37183,3010637
37183,241981
37183,3048425
37183,329514
37183,2922275
41233,1922918
41233,1684635
41233,2483016
41233,3481148
41233,2134649
41233,3972576
41233,2028354
41233,3474994
41233,1800884
41233,1865785
41233,1117994
41233,742280
41233,2314926
41233,986977
41233,215498
41233,2219280
41233,1560686
41233,3015124
41233,1343695
41233,3415308
49439,3453285
49439,605215
49439,905342
49439,524571
49439,550439
49439,3663691
49439,3164434
49439,1573041
49439,3855067
49439,939709
49439,1197098
49439,3360457
49439,165301
49439,1744043
49439,448923
49439,555658
49439,2342119
49439,3649289
49439,1523777
49439,108678
53066,362451
53066,2851922
53066,2620107
53066,1377135
53066,1472368
53066,2421449
53066,2465635
53066,610146
53066,3705266
53066,1919080
53066,63202
53066,1360222
53066,2062500
53066,3481977
53066,2580821
53066,2897038
53066,2097408
53066,2921430
53066,2229777
53066,2634522
53243,3615327
53243,2239296
53243,1772662
53243,3365018
53243,834773
53243,64148
53243,1493223
53243,102896
53243,391265
53243,728762
53243,4093984
53243,1419138
53243,454990
53243,935811
53243,2921829
53243,515469
53243,2500946
53243,3191771
53243,2967110
53243,1323353
69240,2114769
69240,3672087
69240,1455765
69240,2693061
69240,2764474
69240,1628746
69240,3952676
69240,2222292
69240,3150736
69240,464585
69240,4101651
69240,3308550
69240,152433
69240,3337574
69240,1880279
69240,1815646
69240,775469
69240,2775950
69240,2049661
69240,3720915
70105,3094547
70105,3017045
70105,2729674
70105,2690273
70105,905413
70105,2443453
70105,2681825
70105,2251651
70105,1002565
70105,1133870
70105,2798985
70105,3176350
70105,3227850
70105,1899583
70105,4081579
70105,1236783
70105,136049
70105,426609
70105,3313590
70105,1494795
101996,2765227
101996,3450015
101996,189896
101996,720164
101996,2574346
101996,3269623
101996,406317
101996,1154830
101996,2202134
101996,936128
101996,2485852
101996,1653968
101996,2385288
101996,1461767
101996,3079243
101996,1838275
101996,2422116
101996,500874
101996,510747
101996,608485
106544,3340398
106544,973588
106544,1055138
106544,3015378
106544,3594251
106544,842900
106544,1457010
106544,1913832
106544,1396516
106544,318677
106544,1939233
106544,2767562
106544,3325472
106544,2065877
106544,306677
106544,2699059
106544,1449498
106544,2710424
106544,2885828
106544,2929875
114474,2728274
114474,1257998
114474,142162
114474,4067279
114474,1957717
114474,728156
114474,118379
114474,637995
114474,4087832
114474,641319
114474,2950353
114474,509074
114474,2713012
114474,201550
114474,1049899
114474,1320482
114474,14715
114474,3969414
114474,3822880
114474,1332475
127355,708503
127355,587530
127355,3012701
127355,3891555
127355,3712188
127355,102144
127355,102459
127355,3073445
127355,53898
127355,3457913
127355,2005722
127355,3516957
127355,1479031
127355,517232
127355,662319
127355,2649261
127355,2181713
127355,2958606
127355,2148614
127355,1304237
151006,4100447
151006,2029002
151006,398130
151006,1542717
151006,2602024
151006,3732351
151006,4001767
151006,3853291
151006,3393587
151006,4092684
151006,708813
151006,2969444
151006,3697853
151006,3946096
151006,3830723
151006,3538697
151006,2585694
151006,2451695
151006,766165
151006,3252454
155098,3033717
155098,1802070
155098,3240501
155098,3439625
155098,1346810
155098,3196023
155098,3728953
155098,3641721
155098,1128696
155098,1294967
155098,1516214
155098,1648923
155098,3366808
155098,3127029
155098,2917695
155098,3288365
155098,2057370
155098,4001046
155098,307036
155098,1497495
164002,3900358
164002,1317446
164002,3497246
164002,1810947
164002,3375725
164002,3081693
164002,3526133
164002,178468
164002,1958037
164002,4010962
164002,2811722
164002,2102459
164002,2663947
164002,1570532
164002,536347
164002,453943
164002,1497305
164002,865787
164002,3212128
164002,3748322
168386,1745835
168386,23258
168386,1153202
168386,29096
168386,3771177
168386,3685306
168386,2727564
168386,3911753
168386,1107881
168386,1922972
168386,1712719
168386,1595935
168386,2673492
168386,2339438
168386,1544342
168386,2591914
168386,2116340
168386,31107
168386,1519187
168386,3494880
205008,3093872
205008,3526091
205008,148868
205008,368949
205008,1330396
205008,1476598
205008,3434801
205008,2195663
205008,3031396
205008,3490675
205008,3507793
205008,710860
205008,1864240
205008,1658329
205008,1311661
205008,2110415
205008,2433125
205008,4069025
205008,584810
205008,2848602
205944,3352734
205944,1246546
205944,1474830
205944,2898398
205944,3125194
205944,963212
205944,2062362
205944,2444962
205944,237203
205944,568810
205944,1095105
205944,673122
205944,3374971
205944,1036511
205944,101211
205944,1717843
205944,626351
205944,413885
205944,3951612
205944,2690304
208244,4014288
208244,3491421
208244,2677793
208244,3412277
208244,3607068
208244,3704800
208244,1577992
208244,1703293
208244,1296591
208244,1904209
208244,407646
208244,2664829
208244,2107091
208244,3627420
208244,66762
208244,1248903
208244,3531306
208244,296989
208244,3979417
208244,2091076
209643,2236333
209643,1207015
209643,1343895
209643,2795963
209643,3564500
209643,3668392
209643,1170335
209643,1098745
209643,3298549
209643,2744743
209643,1552821
209643,155307
209643,2881616
209643,3428384
209643,1638188
209643,2973935
209643,3062919
209643,4072554
209643,1505366
209643,1931438
209673,649520
209673,3532788
209673,3728626
209673,3859877
209673,2087684
209673,2642289
209673,2758765
209673,435642
209673,393492
209673,1733987
209673,382441
209673,992858
209673,1416669
209673,1611361
209673,3731893
209673,739867
209673,378251
209673,1953571
209673,1326196
209673,2409011
218194,2774503
218194,223213
218194,2513050
218194,3306846
218194,891941
218194,2629879
218194,3933885
218194,900
218194,2692680
218194,3008319
218194,1764285
218194,3430564
218194,621446
218194,915661
218194,725156
218194,3895027
218194,1391929
218194,3836693
218194,819849
218194,370522
220511,2776926
220511,2143069
220511,2621360
220511,2141468
220511,1780916
220511,4093031
220511,922728
220511,3958821
220511,1010363
220511,1574663
220511,3688367
220511,3852020
220511,844426
220511,4084649
220511,783405
220511,3659100
220511,1376973
220511,460984
220511,1095694
220511,2771480
233330,611358
233330,2818666
233330,1047186
233330,3955976
233330,178798
233330,1899441
233330,2388361
233330,3532863
233330,2542076
233330,2472075
233330,3269910
233330,876002
233330,372036
233330,4019805
233330,2510128
233330,1718007
233330,4051729
233330,1482698
233330,969072
233330,1498401
108268,2077985
108268,1241526
108268,1252389
108268,456225
108268,3011751
108268,1198966
108268,1586407
108268,1586599
108268,522827
108268,2078387
108268,2786246
108268,3104536
108268,3028000
108268,1661325
108268,547083
108268,3007687
108268,2895522
108268,1176154
108268,528997
108268,3159894
134824,1537588
134824,3908186
134824,1945545
134824,1010291
134824,1507449
134824,1172992
134824,1595004
134824,3166109
134824,827011
134824,3447288
134824,2666774
134824,1821286
134824,1731582
134824,699517
134824,54551
134824,3580214
134824,2859519
134824,3305977
134824,2495731
134824,2282708
163971,1819710
163971,2713280
163971,2596888
163971,1213497
163971,1249682
163971,3484137
163971,553822
163971,2017647
163971,1903621
163971,63649
163971,1720686
163971,2397712
163971,2225719
163971,2192397
163971,1906604
163971,2833282
163971,4038250
163971,466562
163971,2063095
163971,2761263
199923,3013771
199923,809720
199923,574239
199923,985771
199923,909198
199923,88996
199923,1271628
199923,1697018
199923,395948
199923,3913775
199923,3740678
199923,2379289
199923,3266197
199923,3302040
199923,1267393
199923,1755165
199923,2196151
199923,1143217
199923,1142197
199923,3892006
230121,3691744
230121,3701984
230121,911563
230121,212764
230121,2122673
230121,3781872
230121,2798263
230121,2680631
230121,1523968
230121,3985033
230121,228015
230121,2029574
230121,1038220
230121,2873584
230121,1984302
230121,2145887
230121,2164698
230121,3758145
230121,775941
230121,3836139
234755,241080
234755,2377503
234755,2713417
234755,152433
234755,3337574
234755,1880279
234755,1815646
234755,775469
234755,2775950
234755,2049661
234755,3720915
234755,4044297
234755,3912581
234755,2013400
234755,1281683
234755,774576
234755,3107500
234755,1908039
234755,37385
234755,1229848
60600,4027251
60600,152433
60600,3337574
60600,1880279
60600,1815646
60600,775469
60600,2775950
60600,2049661
60600,3720915
60600,4044297
60600,3912581
60600,2013400
60600,1281683
60600,774576
60600,3107500
60600,1908039
60600,37385
60600,1229848
60600,1278934
60600,1098903
67202,458073
67202,2681555
67202,3245682
67202,2469001
67202,396971
67202,152433
67202,3337574
67202,1880279
67202,1815646
67202,775469
67202,2775950
67202,2049661
67202,3720915
67202,4044297
67202,3912581
67202,2013400
67202,1281683
67202,774576
67202,3107500
67202,1908039
74430,1246598
74430,1699666
74430,3055403
74430,1683365
74430,545650
74430,1812779
74430,713
74430,3132783
74430,745586
74430,209809
74430,2842221
74430,3615158
74430,2795734
74430,2184191
74430,1662247
74430,152433
74430,3337574
74430,1880279
74430,1815646
74430,775469
24534,1835292
24534,2254005
24534,3289528
24534,90459
24534,2690918
24534,3246012
24534,1125062
24534,2252896
24534,3989403
24534,674355
24534,2344249
24534,621553
24534,1203536
24534,2883122
24534,933627
24534,2247798
24534,690845
24534,289178
24534,2460593
24534,2905281
26341,3995047
26341,296818
26341,411186
26341,2211022
26341,3689206
26341,2783603
26341,3075842
26341,2237130
26341,2332070
26341,2691706
26341,2305660
26341,4072691
26341,2315074
26341,1772135
26341,694181
26341,1395215
26341,2945537
26341,2715029
26341,1393860
26341,1154702
36236,898183
36236,2232257
36236,3594152
36236,881658
36236,3570253
36236,1602932
36236,2941819
36236,1088606
36236,2640816
36236,3777236
36236,1789330
36236,1400544
36236,2444075
36236,1656927
36236,1700838
36236,1595426
36236,3626811
36236,3985800
36236,1317053
36236,75653
42303,2264197
42303,255762
42303,220224
42303,2203791
42303,3116192
42303,1423384
42303,120774
42303,1323030
42303,161868
42303,2538835
42303,2965400
42303,3701018
42303,1897485
42303,1647403
42303,616144
42303,3691902
42303,3236817
42303,1804515
42303,3970224
42303,1370321
83602,1080376
83602,1381658
83602,1615339
83602,840316
83602,2756232
83602,2136151
83602,3974829
83602,2502879
83602,1570574
83602,3434406
83602,2678631
83602,3856667
83602,2977618
83602,2709373
83602,108413
83602,3565911
83602,152433
83602,3337574
83602,1880279
83602,1815646
90557,1014171
90557,2771528
90557,3151480
90557,3982938
90557,2107459
90557,2218824
90557,3436054
90557,1007515
90557,1329406
90557,3172157
90557,2463442
90557,2745041
90557,873630
90557,2768709
90557,3599497
90557,3662837
90557,3127587
90557,3602648
90557,3872497
90557,3411445
136999,2342649
136999,1639428
136999,4035319
136999,488765
136999,262844
136999,1432820
136999,1661153
136999,2067262
136999,3761658
136999,2281168
136999,1249208
136999,3982452
136999,91255
136999,1443327
136999,3494259
136999,3536196
136999,2076446
136999,844625
136999,1503311
136999,4003864
148827,3401375
148827,197419
148827,3333355
148827,4105281
148827,1752409
148827,3524250
148827,3407884
148827,1703629
148827,3451
148827,643305
148827,3825888
148827,962686
148827,40599
148827,1993947
148827,1978153
148827,3629754
148827,851416
148827,1535018
148827,2231271
148827,2640
165889,2434263
165889,1185648
165889,152433
165889,3337574
165889,1880279
165889,1815646
165889,775469
165889,2775950
165889,2049661
165889,3720915
165889,4044297
165889,3912581
165889,2013400
165889,1281683
165889,774576
165889,3107500
165889,1908039
165889,37385
165889,1229848
165889,1278934
171440,150679
171440,1338626
171440,3230720
171440,1430468
171440,2409103
171440,471455
171440,1820912
171440,2234968
171440,877002
171440,1709826
171440,1827362
171440,2685858
171440,601752
171440,3699839
171440,986833
171440,2678853
171440,818436
171440,1411270
171440,1396603
171440,3176875
181643,1602461
181643,3698406
181643,1960635
181643,3038617
181643,2521571
181643,2500789
181643,2769942
181643,1944673
181643,1000902
181643,28173
181643,307886
181643,2264367
181643,3473615
181643,185889
181643,357255
181643,1118337
181643,3296764
181643,2116071
181643,465187
181643,2875597
262775,4064059
262775,152433
262775,3337574
262775,1880279
262775,1815646
262775,775469
262775,2775950
262775,2049661
262775,3720915
262775,4044297
262775,3912581
262775,2013400
262775,1281683
262775,774576
262775,3107500
262775,1908039
262775,37385
262775,1229848
262775,1278934
262775,1098903
270365,3285390
270365,936244
270365,3409834
270365,2569434
270365,152433
270365,3337574
270365,1880279
270365,1815646
270365,775469
270365,2775950
270365,2049661
270365,3720915
270365,4044297
270365,3912581
270365,2013400
270365,1281683
270365,774576
270365,3107500
270365,1908039
270365,37385
270427,3488132
270427,863097
270427,1486527
270427,2565134
270427,1754630
270427,1709656
270427,3203581
270427,2545231
270427,650247
270427,3156134
270427,3941168
270427,1675722
270427,829518
270427,2378168
270427,1795103
270427,1779040
270427,3238143
270427,333989
270427,2688931
270427,194469
248523,1886713
248523,2140434
248523,354041
248523,746872
248523,538047
248523,3520607
248523,3595015
248523,614898
248523,3874312
248523,2855678
248523,2668948
248523,3547237
248523,1470540
248523,3870312
248523,2159181
248523,3476672
248523,29028
248523,741891
248523,808359
248523,3887059
40479,2636087
40479,1661732
40479,1394953
40479,617163
40479,1642555
40479,1500246
40479,69471
40479,391524
40479,1313848
40479,3886720
40479,2738784
40479,197940
40479,1912763
40479,3459589
40479,1778538
40479,2586383
40479,3303559
40479,1302936
40479,79391
40479,3106262
42293,3985083
42293,1491477
42293,1802070
42293,127117
42293,228088
42293,191638
42293,3603021
42293,2434963
42293,2013137
42293,2312943
42293,2970264
42293,1869210
42293,2611345
42293,4039634
42293,643879
42293,1191034
42293,3509645
42293,1631616
42293,3669970
42293,3385713
102145,3153208
102145,2299053
102145,152433
102145,3337574
102145,1880279
102145,1815646
102145,775469
102145,2775950
102145,2049661
102145,3720915
102145,4044297
102145,3912581
102145,2013400
102145,1281683
102145,774576
102145,3107500
102145,1908039
102145,37385
102145,1229848
102145,1278934
151810,2585369
151810,1442458
151810,438730
151810,3617755
151810,2054101
151810,1717129
151810,2931376
151810,1588137
151810,411415
151810,2430555
151810,2283255
151810,899837
151810,2453457
151810,1152416
151810,1203339
151810,3692137
151810,264923
151810,1746525
151810,1232652
151810,656833
169375,3153208
169375,2299053
169375,152433
169375,3337574
169375,1880279
169375,1815646
169375,775469
169375,2775950
169375,2049661
169375,3720915
169375,4044297
169375,3912581
169375,2013400
169375,1281683
169375,774576
169375,3107500
169375,1908039
169375,37385
169375,1229848
169375,1278934
186227,659525
186227,570642
186227,337718
186227,1583593
186227,1883700
186227,3312591
186227,1743790
186227,2866511
186227,3090584
186227,2509617
186227,2120704
186227,2425211
186227,1374124
186227,3737095
186227,3767173
186227,426014
186227,737983
186227,3596239
186227,968621
186227,529860
157984,481877
157984,1802592
157984,3392075
157984,2983990
157984,1179042
157984,1641893
157984,1640920
157984,1174669
157984,2157033
157984,2379990
157984,2029797
157984,301414
157984,1507188
157984,3792838
157984,2208528
157984,3714922
157984,1038126
157984,831632
157984,3299514
157984,2555937
219907,1301932
219907,1143525
219907,3279863
219907,654094
219907,766559
219907,985446
219907,2022777
219907,3567496
219907,1585205
219907,1719043
219907,3859045
219907,308529
219907,2036993
219907,419687
219907,1515563
219907,1688436
219907,3166464
219907,3571170
219907,1849335
219907,3396143
239663,2263648
239663,829059
239663,2727194
239663,1779316
239663,2390140
239663,1796198
239663,20681
239663,742396
239663,1944871
239663,980187
239663,2893909
239663,528946
239663,1500738
239663,111758
239663,1100275
239663,3655357
239663,3218081
239663,90397
239663,1731862
239663,3876484
245331,3725773
245331,662458
245331,967641
245331,3074565
245331,2861936
245331,536977
245331,1096044
245331,3258948
245331,3416788
245331,3646264
245331,67922
245331,3640238
245331,3574177
245331,2432331
245331,1878872
245331,115591
245331,3231024
245331,12016
245331,1039222
245331,798909
108573,870281
108573,2231600
108573,2534430
108573,3445606
108573,2953743
108573,50647
108573,1652508
108573,1739385
108573,2244358
108573,723609
108573,343193
108573,3439199
108573,2667251
108573,957265
108573,1077103
108573,3943144
108573,3855313
108573,1314647
108573,1319114
108573,502864
159194,1770269
159194,3868478
159194,126964
159194,768660
159194,1569983
159194,458853
159194,2848797
159194,2824614
159194,1398927
159194,1371979
159194,2774375
159194,2939992
159194,1764543
159194,707975
159194,2403680
159194,1672763
159194,1548631
159194,2435683
159194,3334775
159194,897765
176269,47631
176269,3680093
176269,2408886
176269,1902371
176269,3833829
176269,442301
176269,164137
176269,3645507
176269,2976249
176269,1992469
176269,2258647
176269,3463250
176269,3660803
176269,47904
176269,547283
176269,1997998
176269,2189894
176269,2737142
176269,3926041
176269,3516114
273445,1307570
273445,3775812
273445,1743855
273445,2280436
273445,2143672
273445,2443538
273445,3332507
273445,2875933
273445,941597
273445,2297182
273445,41019
273445,1592937
273445,860009
273445,1891681
273445,1787940
273445,2040605
273445,2911305
273445,2190856
273445,1696596
273445,137011
694,3406218
694,1055600
694,379928
694,1369792
694,768826
694,1339191
694,742388
694,2463924
694,2940380
694,774400
694,1757997
694,3084620
694,323672
694,83740
694,23177
694,2100012
694,1546600
694,1960032
694,1807985
694,3411765
4611,665692
4611,2769908
4611,4017965
4611,86170
4611,1119525
4611,3038339
4611,2727248
4611,3453897
4611,2194527
4611,3678062
4611,584869
4611,1034472
4611,1849333
4611,268859
4611,2011440
4611,148327
4611,3670191
4611,3849871
4611,52400
4611,2793032
6634,289046
6634,1475020
6634,1691594
6634,237203
6634,480258
6634,956170
6634,3598292
6634,815656
6634,451370
6634,3817769
6634,3515151
6634,1388505
6634,1420018
6634,641871
6634,1514116
6634,1794268
6634,521112
6634,3769263
6634,966567
6634,3577658
7129,1374694
7129,4078030
7129,3882782
7129,2245884
7129,3724438
7129,1385778
7129,2886093
7129,1066993
7129,1658142
7129,844589
7129,3578760
7129,3849023
7129,2685318
7129,2182632
7129,1252422
7129,1921009
7129,2884884
7129,3856160
7129,1623476
7129,3323600
7817,1347305
7817,3625612
7817,2881088
7817,2403504
7817,704789
7817,908739
7817,2470433
7817,1331203
7817,2950040
7817,2317257
7817,2019236
7817,2872173
7817,3933998
7817,582427
7817,3795506
7817,3389150
7817,2849379
7817,2783437
7817,2225372
7817,200986
9352,309249
9352,3482705
9352,1575199
9352,1683405
9352,2900389
9352,4082074
9352,1965685
9352,3162643
9352,4091356
9352,3188543
9352,4037825
9352,681039
9352,1922368
9352,2020318
9352,583028
9352,4085977
9352,2813494
9352,298526
9352,2672126
9352,3741462
14287,3166163
14287,3334245
14287,1237757
14287,1248071
14287,1754152
14287,2155574
14287,3239851
14287,3450573
14287,2000127
14287,1380267
14287,935631
14287,1437495
14287,4067435
14287,707820
14287,2471556
14287,2225771
14287,980187
14287,1997704
14287,3069286
14287,3279778
14773,3689992
14773,159098
14773,3008302
14773,1755590
14773,3272689
14773,668498
14773,2361616
14773,597803
14773,1149034
14773,298761
14773,1973989
14773,2421575
14773,2303189
14773,1235378
14773,1160449
14773,2675084
14773,2967634
14773,3172682
14773,1354605
14773,2467160
17353,3775696
17353,3803607
17353,4044939
17353,4152
17353,569491
17353,710671
17353,1193977
17353,3629230
17353,2748616
17353,870776
17353,1826264
17353,3981648
17353,2414527
17353,1276112
17353,2380854
17353,3592703
17353,3046096
17353,3666466
17353,456787
17353,2492571
18123,2713697
18123,2364352
18123,3676649
18123,925534
18123,2648756
18123,3494272
18123,45188
18123,1920064
18123,3230093
18123,2180737
18123,3380957
18123,2410694
18123,1013811
18123,2515244
18123,201714
18123,1974070
18123,831516
18123,1726341
18123,1310092
18123,3522299
18224,257833
18224,521031
18224,935398
18224,2505304
18224,3043937
18224,2773285
18224,2824740
18224,3812867
18224,3526
18224,866574
18224,1564201
18224,122736
18224,1568992
18224,162245
18224,750107
18224,1208756
18224,2697487
18224,1740612
18224,156722
18224,200960
21465,616939
21465,3635655
21465,511453
21465,570388
21465,2769921
21465,736674
21465,3088819
21465,3490264
21465,844879
21465,861938
21465,2700482
21465,3634190
21465,2724441
21465,636641
21465,872438
21465,392796
21465,2735998
21465,3189777
21465,1209053
21465,2631313
22687,1507174
22687,914662
22687,3593950
22687,2125879
22687,1494643
22687,56024
22687,3867119
22687,2466150
22687,2729029
22687,1204252
22687,2268521
22687,1013049
22687,3559582
22687,3808814
22687,3469071
22687,306420
22687,403293
22687,215829
22687,254181
22687,3071006
23747,783339
23747,2029894
23747,599803
23747,259365
23747,1317129
23747,2899513
23747,1589979
23747,3691366
23747,3513317
23747,4098888
23747,2481600
23747,1552286
23747,2306037
23747,3571938
23747,2383351
23747,2583638
23747,2098882
23747,2562268
23747,2808578
23747,597136
24911,2952003
24911,1355554
24911,897424
24911,1003496
24911,919374
24911,235852
24911,2190745
24911,3804049
24911,3276534
24911,2721171
24911,2826995
24911,2016880
24911,1807569
24911,3073356
24911,1455765
24911,3825663
24911,3688970
24911,2073192
24911,141007
24911,653693
25686,2339143
25686,3516624
25686,2402557
25686,3699970
25686,2300657
25686,3196777
25686,2426220
25686,2711745
25686,3281416
25686,3049385
25686,458602
25686,3278751
25686,106098
25686,2038197
25686,1035621
25686,4054735
25686,2135133
25686,3726559
25686,2704234
25686,811042
26448,2116528
26448,209406
26448,1617064
26448,564671
26448,2441658
26448,274152
26448,17081
26448,1018352
26448,707161
26448,191731
26448,2587135
26448,3318230
26448,3841493
26448,3644836
26448,3933589
26448,2867315
26448,1690414
26448,2116281
26448,192800
26448,1730431
30167,804357
30167,98958
30167,300968
30167,3676459
30167,1421641
30167,272733
30167,2398610
30167,892454
30167,2391616
30167,3368747
30167,260228
30167,814202
30167,413556
30167,3785140
30167,4056517
30167,552884
30167,561276
30167,733865
30167,1190724
30167,1720811
30828,3920208
30828,2919976
30828,2251754
30828,2561139
30828,3367248
30828,3130377
30828,1348073
30828,3242312
30828,3206923
30828,2063686
30828,1151530
30828,1654133
30828,2794143
30828,3017736
30828,3805541
30828,90756
30828,515318
30828,3252326
30828,3634119
30828,3233384
31606,289046
31606,3737500
31606,1047224
31606,1091786
31606,2571158
31606,2212566
31606,751720
31606,2292912
31606,2011799
31606,3427393
31606,1661732
31606,748123
31606,75480
31606,92341
31606,2215946
31606,3146228
31606,1839827
31606,3451290
31606,3383388
31606,2885889
35160,1774248
35160,3505712
35160,2585322
35160,3078380
35160,3322869
35160,3389042
35160,1327288
35160,1763418
35160,340186
35160,1510852
35160,3336289
35160,3471504
35160,900989
35160,3903725
35160,3691947
35160,3265016
35160,3390221
35160,932082
35160,1925861
35160,3097552
39115,970815
39115,2762974
39115,2909930
39115,2196125
39115,158312
39115,3233557
39115,326654
39115,510202
39115,573853
39115,3639413
39115,387395
39115,1860030
39115,1495396
39115,1490350
39115,1309283
39115,2021384
39115,3629332
39115,1891050
39115,2060686
39115,1869184
42645,1794813
42645,283086
42645,2365624
42645,1201486
42645,668697
42645,2159993
42645,1588356
42645,3333313
42645,1414199
42645,1616009
42645,47322
42645,2223729
42645,1923192
42645,1278644
42645,1512919
42645,3710649
42645,4002838
42645,3653725
42645,1035123
42645,869692
47031,101549
47031,1133945
47031,594027
47031,1942211
47031,1393655
47031,3312336
47031,653693
47031,1428522
47031,3944743
47031,3996994
47031,1230790
47031,1166914
47031,2301174
47031,153949
47031,824775
47031,2011359
47031,2828999
47031,738357
47031,1893664
47031,3094631
47555,623936
47555,1525368
47555,1368266
47555,1516865
47555,2046830
47555,2127453
47555,3471548
47555,1864566
47555,3626909
47555,128574
47555,3307978
47555,2178024
47555,2400972
47555,672585
47555,3606111
47555,105264
47555,2661051
47555,814513
47555,1068546
47555,1782529
48434,35054
48434,1344843
48434,2174574
48434,2940309
48434,3090630
48434,449331
48434,3965677
48434,457224
48434,2264862
48434,2973125
48434,1214330
48434,2352781
48434,1550875
48434,2096990
